date,series_id,series_group,return
2020-03-01,dia,baseline,-0.13620531812656744
2020-03-01,buy_hold_start,baseline,-0.11030017237036038
2020-04-01,momentum,strategy,0.13442852238659242
2020-04-01,mean_reversion,strategy,0.16018515703603908
2020-04-01,ew_dow30,baseline,0.11175057758464679
2020-04-01,t_bill,baseline,9.16204838441459e-05
2020-04-01,dia,baseline,0.11004137883767529
2020-04-01,buy_hold_start,baseline,0.09979967592679406
2020-05-01,momentum,strategy,0.04938646907972562
2020-05-01,mean_reversion,strategy,0.03275579456041822
2020-05-01,ew_dow30,baseline,0.04156005424908149
2020-05-01,t_bill,baseline,8.329516327254538e-05
2020-05-01,dia,baseline,0.04755875829441347
2020-05-01,buy_hold_start,baseline,0.03915923768119267
2020-06-01,momentum,strategy,0.006904718297250191
2020-06-01,mean_reversion,strategy,0.004575463985784234
2020-06-01,ew_dow30,baseline,-0.0013933428559934624
2020-06-01,t_bill,baseline,0.0001082688382818553
2020-06-01,dia,baseline,0.01700742659761678
2020-06-01,buy_hold_start,baseline,-0.0021789103661272735
2020-07-01,momentum,strategy,-0.004583078210324025
2020-07-01,mean_reversion,strategy,-0.07310731411403326
2020-07-01,ew_dow30,baseline,0.008555091113639834
2020-07-01,t_bill,baseline,9.162048384037114e-05
2020-07-01,dia,baseline,0.02593835515360987
2020-07-01,buy_hold_start,baseline,0.011684532433395844
2020-08-01,momentum,strategy,0.07717110914334452
2020-08-01,mean_reversion,strategy,0.06619232672019892
2020-08-01,ew_dow30,baseline,0.05495193263895426
2020-08-01,t_bill,baseline,6.664223471108954e-05
2020-08-01,dia,baseline,0.07773553827904633
2020-08-01,buy_hold_start,baseline,0.05898549829177702
2020-09-01,momentum,strategy,-0.0028156621982184694
2020-09-01,mean_reversion,strategy,-0.07507483813284754
2020-09-01,ew_dow30,baseline,-0.017197172631202795
2020-09-01,t_bill,baseline,7.496908027504467e-05
2020-09-01,dia,baseline,-0.0215154904511049
2020-09-01,buy_hold_start,baseline,-0.015010445953240747
2020-10-01,momentum,strategy,-0.025570129935916563
2020-10-01,mean_reversion,strategy,-0.04299981773079631
2020-10-01,ew_dow30,baseline,-0.04286978161342758
2020-10-01,t_bill,baseline,7.496908027770921e-05
2020-10-01,dia,baseline,-0.044436852441024466
2020-10-01,buy_hold_start,baseline,-0.03458851492047621
2020-11-01,momentum,strategy,0.08352718983411843
2020-11-01,mean_reversion,strategy,0.2797115173030513
2020-11-01,ew_dow30,baseline,0.1353709459238268
2020-11-01,t_bill,baseline,7.496908027948557e-05
2020-11-01,dia,baseline,0.12154338772512396
2020-11-01,buy_hold_start,baseline,0.10705906367946061
2020-12-01,momentum,strategy,-0.0015447401493618102
2020-12-01,mean_reversion,strategy,-0.07606555586851071
2020-12-01,ew_dow30,baseline,0.03485919391737835
2020-12-01,t_bill,baseline,6.664223470664865e-05
2020-12-01,dia,baseline,0.032916730794305016
2020-12-01,buy_hold_start,baseline,0.03147309007268562
2021-01-01,momentum,strategy,0.012157784026813293
2021-01-01,mean_reversion,strategy,0.003745853671562216
2021-01-01,ew_dow30,baseline,-0.013964040066567818
2021-01-01,t_bill,baseline,6.664223470864705e-05
2021-01-01,dia,baseline,-0.019151150219642865
2021-01-01,buy_hold_start,baseline,-0.02040264098261746
2021-02-01,momentum,strategy,0.021801031434233776
2021-02-01,mean_reversion,strategy,-0.07520844774978608
2021-02-01,ew_dow30,baseline,0.04091135982600025
2021-02-01,t_bill,baseline,3.332722378468489e-05
2021-02-01,dia,baseline,0.03412315122919485
2021-02-01,buy_hold_start,baseline,0.040967235568464044
2021-03-01,momentum,strategy,0.03602977292217518
2021-03-01,mean_reversion,strategy,-0.005630426257676402
2021-03-01,ew_dow30,baseline,0.07130311124049138
2021-03-01,t_bill,baseline,1.6665139085159097e-05
2021-03-01,dia,baseline,0.06916806117532492
2021-03-01,buy_hold_start,baseline,0.05843424371652062
2021-04-01,momentum,strategy,0.006435503141149513
2021-04-01,mean_reversion,strategy,-0.024855550270317717
2021-04-01,ew_dow30,baseline,0.015992394200918802
2021-04-01,t_bill,baseline,1.6665139085381142e-05
2021-04-01,dia,baseline,0.026868844230642175
2021-04-01,buy_hold_start,baseline,0.02077684549446457
2021-05-01,momentum,strategy,0.06136570624802505
2021-05-01,mean_reversion,strategy,-0.019449567785041366
2021-05-01,ew_dow30,baseline,0.024553644136836805
2021-05-01,t_bill,baseline,8.332951413780876e-06
2021-05-01,dia,baseline,0.021870536725474565
2021-05-01,buy_hold_start,baseline,0.019186244293914134
2021-06-01,momentum,strategy,-0.0527536626844413
2021-06-01,mean_reversion,strategy,0.005784047194130393
2021-06-01,ew_dow30,baseline,-0.0012235579310486688
2021-06-01,t_bill,baseline,2.499656316046206e-05
2021-06-01,dia,baseline,-0.0005409659787918297
2021-06-01,buy_hold_start,baseline,0.001887976047667994
2021-07-01,momentum,strategy,-0.019122131337512727
2021-07-01,mean_reversion,strategy,-0.026710357428528453
2021-07-01,ew_dow30,baseline,0.00824552568894954
2021-07-01,t_bill,baseline,4.1657121105709294e-05
2021-07-01,dia,baseline,0.013731974965987437
2021-07-01,buy_hold_start,baseline,0.015506642814567817
2021-08-01,momentum,strategy,0.03469780397966513
2021-08-01,mean_reversion,strategy,0.020386347833246
2021-08-01,ew_dow30,baseline,0.013826225340015208
2021-08-01,t_bill,baseline,3.332722378290853e-05
2021-08-01,dia,baseline,0.014478126563181926
2021-08-01,buy_hold_start,baseline,0.01230977551947654
2021-09-01,momentum,strategy,-0.029773672783776937
2021-09-01,mean_reversion,strategy,0.0473355365740864
2021-09-01,ew_dow30,baseline,-0.039742889643128776
2021-09-01,t_bill,baseline,4.1657121105709294e-05
2021-09-01,dia,baseline,-0.04213787894827303
2021-09-01,buy_hold_start,baseline,-0.037994850972671745
2021-10-01,momentum,strategy,0.04113242679580002
2021-10-01,mean_reversion,strategy,0.00430869106961751
2021-10-01,ew_dow30,baseline,0.04356493658080818
2021-10-01,t_bill,baseline,4.998625527008471e-05
2021-10-01,dia,baseline,0.05929869041282587
2021-10-01,buy_hold_start,baseline,0.05966284255908727
2021-11-01,momentum,strategy,-0.06628281069237794
2021-11-01,mean_reversion,strategy,-0.019228755787909835
2021-11-01,ew_dow30,baseline,-0.041586206704917084
2021-11-01,t_bill,baseline,5.831462641991969e-05
2021-11-01,dia,baseline,-0.035328633008340105
2021-11-01,buy_hold_start,baseline,-0.03549246282037943
2021-12-01,momentum,strategy,0.05423399737383004
2021-12-01,mean_reversion,strategy,0.008732170291912311
2021-12-01,ew_dow30,baseline,0.06332267749702214
2021-12-01,t_bill,baseline,3.332722378290853e-05
2021-12-01,dia,baseline,0.05535027051279506
2021-12-01,buy_hold_start,baseline,0.057153301608941165
2022-01-01,momentum,strategy,-0.037158859586090304
2022-01-01,mean_reversion,strategy,0.018941098727166317
2022-01-01,ew_dow30,baseline,-0.017532578814679844
2022-01-01,t_bill,baseline,4.1657121104377026e-05
2022-01-01,dia,baseline,-0.03297133641900829
2022-01-01,buy_hold_start,baseline,-0.027906550804662866
2022-02-01,momentum,strategy,-0.03203956980574621
2022-02-01,mean_reversion,strategy,-0.027455376507485973
2022-02-01,ew_dow30,baseline,-0.025140706630270904
2022-02-01,t_bill,baseline,3.332722378468489e-05
2022-02-01,dia,baseline,-0.03197782335706123
2022-02-01,buy_hold_start,baseline,-0.02337396307803774
2022-03-01,momentum,strategy,0.03560363360837473
2022-03-01,mean_reversion,strategy,-0.012204778456852194
2022-03-01,ew_dow30,baseline,0.024228217955522435
2022-03-01,t_bill,baseline,0.0001498763921246038
2022-03-01,dia,baseline,0.024361916279482587
2022-03-01,buy_hold_start,baseline,0.02486131584287432
2022-04-01,momentum,strategy,-0.01959769339742836
2022-04-01,mean_reversion,strategy,-0.05579905182097089
2022-04-01,ew_dow30,baseline,-0.04721475698246791
2022-04-01,t_bill,baseline,0.00025796701004288103
2022-04-01,dia,baseline,-0.04907277262034648
2022-04-01,buy_hold_start,baseline,-0.04170744130447135
2022-05-01,momentum,strategy,0.010835375832131967
2022-05-01,mean_reversion,strategy,-0.010128292433253083
2022-05-01,ew_dow30,baseline,0.007611770733022327
2022-05-01,t_bill,baseline,0.000482053213299638
2022-05-01,dia,baseline,0.0039353855090884515
2022-05-01,buy_hold_start,baseline,-0.001711105029558957
2022-06-01,momentum,strategy,-0.013381855104235951
2022-06-01,mean_reversion,strategy,-0.07556411440705157
2022-06-01,ew_dow30,baseline,-0.07559158813523414
2022-06-01,t_bill,baseline,0.0008790706459509412
